time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,
4036.1,0.444700687,1197.629803,,,,,,,,
4036.399999,0.444700687,1197.629803,,,,,,,,
4036.600001,0.444700687,1197.629803,,,,,,,,
4036.799999,0.444700687,1197.629803,,,,,,,,
4037,0.444700687,1197.629803,,,,,,,,
4037.199998,0.444700687,1197.629803,,,,,,,,
4037.500001,0.444700687,1197.629803,,,,,,,,
4037.699999,0.444700687,1197.629803,,,,,,,,
4037.9,0.444888101,1197.854277,,,,,,,,
4038.099998,0.444888101,1197.854277,,,,,,,,
4038.400001,0.444888101,1197.854277,,,,,,,,
4038.599999,0.444888101,1197.854277,,,,,,,,
4038.8,0.444888101,1197.854277,,,,,,,,
4038.999998,0.444888101,1198.010309,,,,,,,,
4039.2,0.444888101,1197.854277,,,,,,,,
4039.499999,0.444888101,1197.854277,,,,,,,,
4039.7,0.44507548,1198.078751,,,,,,,,
4039.899998,0.44507548,1198.234811,,,,,,,,
4040.1,0.44507548,1198.078751,,,,,,,,
4040.399999,0.44507548,1198.234811,,,,,,,,
4040.6,0.44507548,1198.234811,,,,,,,,
4040.799998,0.44507548,1198.234811,,,,,,,,
4041,0.44507548,1198.234811,,,,,,,,
4041.200002,0.44507548,1198.234811,,,,,,,,
4041.600001,0.44507548,1198.234811,,,,,,,,
4041.799999,0.445262824,1198.459314,,,,,,,,
4042.000001,0.445262824,1198.459314,,,,,,,,
4042.3,0.445262824,1198.459314,,,,,,,,
4042.500001,0.445262824,1198.459314,,,,,,,,
4042.699999,0.445262824,1198.459314,,,,,,,,
4042.900001,0.445262824,1198.459314,,,,,,,,
4043.2,0.445262824,1198.459314,,,,,,,,
4043.400001,0.445262824,1198.459314,,,,,,,,
4043.599999,0.445450132,1198.683817,,,,,,,,
4043.800001,0.445450132,1198.683817,,,,,,,,
4044.1,0.445450132,1198.683817,,,,,,,,
4044.300001,0.445450132,1198.683817,,,,,,,,
4044.499999,0.445450132,1198.683817,,,,,,,,
4044.700001,0.445450132,1198.683817,,,,,,,,
4045,0.445450132,1198.683817,,,,,,,,
4045.200001,0.445450132,1198.527698,,,,,,,,
4045.399999,0.445450132,1198.683817,,,,,,,,
4045.600001,0.445450132,1198.683817,,,,,,,,
4045.9,0.445637406,1198.90832,,,,,,,,
4046.100001,0.445637406,1198.90832,,,,,,,,
4046.299999,0.445637406,1198.90832,,,,,,,,
4046.500001,0.445637406,1198.90832,,,,,,,,
4046.699999,0.445637406,1198.90832,,,,,,,,
4047.000001,0.445637406,1198.90832,,,,,,,,
4047.199999,0.445637406,1198.90832,,,,,,,,
4047.400001,0.445637406,1198.90832,,,,,,,,
4047.599999,0.445824645,1199.132823,,,,,,,,
4047.900001,0.445824645,1199.132823,,,,,,,,
4048.099999,0.445824645,1199.132823,,,,,,,,
4048.300001,0.445824645,1199.132823,,,,,,,,
4048.499999,0.445824645,1199.132823,,,,,,,,
4048.7,0.445824645,1199.132823,,,,,,,,
4048.999999,0.445824645,1199.132823,,,,,,,,
4049.200001,0.445824645,1199.132823,,,,,,,,
4049.399999,0.445824645,1199.132823,,,,,,,,
4049.6,0.446011848,1199.357326,,,,,,,,
4049.899999,0.446011848,1199.357326,,,,,,,,
4050.100001,0.446011848,1199.357326,,,,,,,,
4050.299999,0.446011848,1199.357326,,,,,,,,
4050.5,0.446011848,1199.357326,,,,,,,,
4050.699998,0.446011848,1199.357326,,,,,,,,
4051.000001,0.446011848,1199.357326,,,,,,,,
4051.199999,0.446011848,1199.357326,,,,,,,,
4051.4,0.446011848,1199.357326,,,,,,,,
4051.599998,0.446011848,1199.357326,,,,,,,,
4051.900001,0.446199017,1199.581829,,,,,,,,
4052.099999,0.446199017,1199.581829,,,,,,,,
4052.3,0.446199017,1199.581829,,,,,,,,
4052.499998,0.446199017,1199.581829,,,,,,,,
4052.800001,0.446199017,1199.581829,,,,,,,,
4052.999999,0.446199017,1199.581829,,,,,,,,
4053.2,0.446199017,1199.581829,,,,,,,,
4053.499999,0.446199017,1199.581829,,,,,,,,
4053.700001,0.44638615,1199.806332,,,,,,,,
4053.899999,0.44638615,1199.806332,,,,,,,,
4054.1,0.44638615,1199.806332,,,,,,,,
4054.399999,0.44638615,1199.806332,,,,,,,,
4054.600001,0.44638615,1199.806332,,,,,,,,
4054.799999,0.44638615,1199.806332,,,,,,,,
4055,0.44638615,1199.806332,,,,,,,,
4055.199998,0.44638615,1199.806332,,,,,,,,
4055.500001,0.44638615,1199.806332,,,,,,,,
4055.699999,0.446573249,1200.030835,,,,,,,,
4055.9,0.446573249,1200.030835,,,,,,,,
4056.099998,0.446573249,1200.18713,,,,,,,,
4056.3,0.446573249,1200.030835,,,,,,,,
4056.599999,0.446573249,1200.030835,,,,,,,,
4056.8,0.446573249,1200.030835,,,,,,,,
4056.999998,0.446573249,1200.18713,,,,,,,,
4057.2,0.446573249,1200.030835,,,,,,,,
4057.400002,0.446573249,1200.030835,,,,,,,,
4057.7,0.446760312,1200.255338,,,,,,,,
4057.899998,0.446760312,1200.411662,,,,,,,,
4058.1,0.446760312,1200.255338,,,,,,,,
4058.399999,0.446760312,1200.255338,,,,,,,,
4058.6,0.446760312,1200.411662,,,,,,,,
4058.799998,0.446760312,1200.411662,,,,,,,,
4059,0.446760312,1200.411662,,,,,,,,
4059.299999,0.446760312,1200.255338,,,,,,,,
4059.5,0.446760312,1200.411662,,,,,,,,
4059.699998,0.446760312,1200.255338,,,,,,,,
4059.9,0.446947341,1200.792547,,,,,,,,
4060.199999,0.446947341,1200.792547,,,,,,,,
4060.4,0.446947341,1200.792547,,,,,,,,
4060.599998,0.446947341,1200.792547,,,,,,,,
4060.8,0.446947341,1200.792547,,,,,,,,
4061.099999,0.446947341,1200.792547,,,,,,,,
4061.3,0.446947341,1200.636194,,,,,,,,
4061.499998,0.447134334,1200.860726,,,,,,,,
4061.7,0.447134334,1200.860726,,,,,,,,
4061.999999,0.447134334,1200.860726,,,,,,,,
4062.2,0.447134334,1200.860726,,,,,,,,
4062.499999,0.447134334,1200.860726,,,,,,,,
4062.700001,0.447134334,1200.860726,,,,,,,,
4062.899999,0.447134334,1200.860726,,,,,,,,
4063.1,0.447134334,1200.860726,,,,,,,,
4063.399999,0.447134334,1200.860726,,,,,,,,
4063.600001,0.447321293,1201.085258,,,,,,,,
4063.799999,0.447321293,1201.085258,,,,,,,,
4064,0.447321293,1201.085258,,,,,,,,
4064.199998,0.447321293,1201.085258,,,,,,,,
4064.500001,0.447321293,1201.085258,,,,,,,,
4064.699999,0.447321293,1201.085258,,,,,,,,
4064.9,0.447321293,1201.085258,,,,,,,,
4065.099998,0.447321293,1201.085258,,,,,,,,
4065.400001,0.447321293,1201.085258,,,,,,,,
4065.599999,0.447321293,1201.085258,,,,,,,,
4065.8,0.447508216,1201.30979,,,,,,,,
4065.999998,0.447508216,1201.30979,,,,,,,,
4066.2,0.447508216,1201.30979,,,,,,,,
4066.499999,0.447508216,1201.30979,,,,,,,,
4066.7,0.447508216,1201.30979,,,,,,,,
4066.899998,0.447508216,1201.30979,,,,,,,,
4067.1,0.447508216,1201.30979,,,,,,,,
4067.399999,0.447508216,1201.30979,,,,,,,,
4067.6,0.447508216,1201.30979,,,,,,,,
4067.799998,0.447695105,1201.534323,,,,,,,,
4068,0.447695105,1201.534323,,,,,,,,
4068.200002,0.447695105,1201.534323,,,,,,,,
4068.5,0.447695105,1201.534323,,,,,,,,
4068.699998,0.447695105,1201.534323,,,,,,,,
4068.9,0.447695105,1201.534323,,,,,,,,
4069.100002,0.447695105,1201.534323,,,,,,,,
4069.4,0.447695105,1201.534323,,,,,,,,
4069.599998,0.447881959,1201.758855,,,,,,,,
4069.8,0.447881959,1201.758855,,,,,,,,
4070.000002,0.447881959,1201.758855,,,,,,,,
4070.3,0.447881959,1201.758855,,,,,,,,
4070.499998,0.447881959,1201.758855,,,,,,,,
4070.7,0.447881959,1201.758855,,,,,,,,
4070.900002,0.447881959,1201.758855,,,,,,,,
4071.1,0.447881959,1201.758855,,,,,,,,
4071.399998,0.447881959,1201.758855,,,,,,,,
4071.6,0.448068777,1201.983387,,,,,,,,
4071.800002,0.448068777,1201.983387,,,,,,,,
4072.1,0.448068777,1201.983387,,,,,,,,
4072.299998,0.448068777,1201.983387,,,,,,,,
4072.5,0.448068777,1201.983387,,,,,,,,
4072.700002,0.448068777,1201.983387,,,,,,,,
4073,0.448068777,1201.983387,,,,,,,,
4073.199998,0.448068777,1201.983387,,,,,,,,
4073.500001,0.448068777,1201.983387,,,,,,,,
4073.699999,0.448255561,1202.207919,,,,,,,,
4074.000001,0.448255561,1202.207919,,,,,,,,
4074.199999,0.448255561,1202.207919,,,,,,,,
4074.400001,0.448255561,1202.207919,,,,,,,,
4074.599999,0.448255561,1202.207919,,,,,,,,
4074.900001,0.448255561,1202.207919,,,,,,,,
4075.099999,0.448255561,1202.207919,,,,,,,,
4075.300001,0.448255561,1202.207919,,,,,,,,
4075.6,0.44844231,1202.432451,,,,,,,,
4075.800001,0.44844231,1202.432451,,,,,,,,
4075.999999,0.44844231,1202.432451,,,,,,,,
4076.200001,0.44844231,1202.432451,,,,,,,,
4076.5,0.44844231,1202.432451,,,,,,,,
4076.700001,0.44844231,1202.432451,,,,,,,,
4076.899999,0.44844231,1202.432451,,,,,,,,
4077.200002,0.44844231,1202.432451,,,,,,,,
4077.5,0.448629025,1202.656983,,,,,,,,
4077.699998,0.448629025,1202.656983,,,,,,,,
4078.000001,0.448629025,1202.8136,,,,,,,,
4078.199999,0.448629025,1202.656983,,,,,,,,
4078.4,0.448629025,1202.8136,,,,,,,,
4078.599998,0.448629025,1202.8136,,,,,,,,
4078.900001,0.448629025,1202.656983,,,,,,,,
4079.099999,0.448629025,1202.8136,,,,,,,,
4079.3,0.448629025,1202.8136,,,,,,,,
4079.499998,0.448815704,1202.881516,,,,,,,,
4079.7,0.448815704,1202.881516,,,,,,,,
4079.999999,0.448815704,1203.038161,,,,,,,,
4080.2,0.448815704,1203.038161,,,,,,,,
4080.399998,0.448815704,1203.038161,,,,,,,,
4080.6,0.448815704,1203.038161,,,,,,,,
4080.899999,0.448815704,1203.038161,,,,,,,,
4081.1,0.448815704,1203.038161,,,,,,,,
4081.299998,0.448815704,1203.038161,,,,,,,,
4081.5,0.448815704,1203.038161,,,,,,,,
4081.700002,0.449002348,1203.106048,,,,,,,,
4082,0.449002348,1203.262723,,,,,,,,
4082.199998,0.449002348,1203.262723,,,,,,,,
4082.4,0.449002348,1203.262723,,,,,,,,
4082.600002,0.449002348,1203.262723,,,,,,,,
4082.9,0.449002348,1203.262723,,,,,,,,
4083.099998,0.449002348,1203.262723,,,,,,,,
4083.3,0.449002348,1203.262723,,,,,,,,
4083.500002,0.449188958,1203.487284,,,,,,,,
4083.8,0.449188958,1203.487284,,,,,,,,
4083.999998,0.449188958,1203.487284,,,,,,,,
4084.2,0.449188958,1203.487284,,,,,,,,
4084.400002,0.449188958,1203.487284,,,,,,,,
4084.6,0.449188958,1203.487284,,,,,,,,
4084.899998,0.449188958,1203.487284,,,,,,,,
4085.1,0.449188958,1203.487284,,,,,,,,
4085.300002,0.449188958,1203.487284,,,,,,,,
4085.6,0.449375533,1203.711845,,,,,,,,
4085.799998,0.449375533,1203.711845,,,,,,,,
4086,0.449375533,1203.711845,,,,,,,,
4086.200002,0.449375533,1203.711845,,,,,,,,
4086.5,0.449375533,1203.711845,,,,,,,,
4086.699998,0.449375533,1203.711845,,,,,,,,
4086.9,0.449375533,1203.711845,,,,,,,,
4087.199999,0.449375533,1203.711845,,,,,,,,
4087.4,0.449375533,1203.711845,,,,,,,,
4087.599998,0.449375533,1203.711845,,,,,,,,
4087.8,0.449562073,1203.936407,,,,,,,,
4088.099999,0.449562073,1203.936407,,,,,,,,
4088.3,0.449562073,1203.936407,,,,,,,,
4088.499998,0.449562073,1203.936407,,,,,,,,
4088.7,0.449562073,1203.936407,,,,,,,,
4088.999999,0.449562073,1203.936407,,,,,,,,
4089.2,0.449562073,1203.936407,,,,,,,,
4089.399998,0.449562073,1203.936407,,,,,,,,
4090.700002,0.449748578,1204.160968,,,,,,,,
4091,0.449748578,1204.160968,,,,,,,,
4091.199998,0.449748578,1204.160968,,,,,,,,
4091.500001,0.449935049,1204.38553,,,,,,,,
4091.699999,0.449935049,1204.38553,,,,,,,,
4092.000001,0.449935049,1204.38553,,,,,,,,
4092.199999,0.449935049,1204.38553,,,,,,,,
4092.400001,0.449935049,1204.38553,,,,,,,,
4092.599999,0.449935049,1204.38553,,,,,,,,
4092.900001,0.449935049,1204.38553,,,,,,,,
4093.099999,0.449935049,1204.38553,,,,,,,,
4093.300001,0.449935049,1204.38553,,,,,,,,
4093.499999,0.450121484,1204.610091,,,,,,,,
4093.7,0.450121484,1204.610091,,,,,,,,
4093.999999,0.450121484,1204.610091,,,,,,,,
4094.200001,0.450121484,1204.610091,,,,,,,,
4094.399999,0.450121484,1204.610091,,,,,,,,
4094.6,0.450121484,1204.610091,,,,,,,,
4094.899999,0.450121484,1204.610091,,,,,,,,
4095.100001,0.450121484,1204.610091,,,,,,,,
4095.299999,0.450121484,1204.610091,,,,,,,,
4095.5,0.450121484,1204.610091,,,,,,,,
4095.699998,0.450307885,1204.834652,,,,,,,,
4096.000001,0.450307885,1204.834652,,,,,,,,
4096.199999,0.450307885,1204.834652,,,,,,,,
4096.4,0.450307885,1204.834652,,,,,,,,
4096.599998,0.450307885,1204.834652,,,,,,,,
4096.900001,0.450307885,1204.991532,,,,,,,,
4097.099999,0.450307885,1204.834652,,,,,,,,
4097.3,0.450307885,1204.834652,,,,,,,,
4097.499998,0.450494252,1205.059214,,,,,,,,
4097.7,0.450494252,1205.059214,,,,,,,,
4097.999999,0.450494252,1205.216122,,,,,,,,
4098.2,0.450494252,1205.216122,,,,,,,,
4098.399998,0.450494252,1205.216122,,,,,,,,
4098.6,0.450494252,1205.059214,,,,,,,,
4098.800002,0.450494252,1205.059214,,,,,,,,
4099.1,0.450494252,1205.216122,,,,,,,,
4099.299998,0.450494252,1205.059214,,,,,,,,
4099.5,0.450680583,1205.283775,,,,,,,,
4099.700002,0.450680583,1205.283775,,,,,,,,
4100,0.450680583,1205.283775,,,,,,,,
4100.199998,0.450680583,1205.283775,,,,,,,,
4100.4,0.450680583,1205.283775,,,,,,,,
4100.600002,0.450680583,1205.283775,,,,,,,,
4100.9,0.450680583,1205.440713,,,,,,,,
4101.099998,0.450680583,1205.283775,,,,,,,,
4101.3,0.450680583,1205.283775,,,,,,,,
4101.500002,0.45086688,1205.665304,,,,,,,,
4101.7,0.45086688,1205.508337,,,,,,,,
4101.999998,0.45086688,1205.665304,,,,,,,,
4102.2,0.45086688,1205.665304,,,,,,,,
4102.400002,0.45086688,1205.665304,,,,,,,,
4102.6,0.45086688,1205.665304,,,,,,,,
4102.899998,0.45086688,1205.665304,,,,,,,,
4103.1,0.45086688,1205.665304,,,,,,,,
4103.300002,0.45086688,1205.665304,,,,,,,,
4103.5,0.451053142,1205.732898,,,,,,,,
4103.700001,0.451053142,1205.889894,,,,,,,,
4104,0.451053142,1205.889894,,,,,,,,
4104.200002,0.451053142,1205.889894,,,,,,,,
4104.4,0.451053142,1205.889894,,,,,,,,
4104.600001,0.451053142,1205.889894,,,,,,,,
4104.9,0.451053142,1205.889894,,,,,,,,
4105.100002,0.451053142,1205.889894,,,,,,,,
4105.3,0.451053142,1205.889894,,,,,,,,
4105.500001,0.451239369,1206.271511,,,,,,,,
4105.8,0.451239369,1206.271511,,,,,,,,
4106.000002,0.451239369,1206.271511,,,,,,,,
4106.2,0.451239369,1206.271511,,,,,,,,
4106.400001,0.451239369,1206.271511,,,,,,,,
4106.599999,0.451239369,1206.271511,,,,,,,,
4106.900002,0.451239369,1206.271511,,,,,,,,
4107.1,0.451239369,1206.114485,,,,,,,,
4107.300001,0.451239369,1206.114485,,,,,,,,
4107.6,0.451425562,1206.339076,,,,,,,,
4107.800002,0.451425562,1206.339076,,,,,,,,
4108,0.451425562,1206.339076,,,,,,,,
4108.200001,0.451425562,1206.339076,,,,,,,,
4108.5,0.451425562,1206.339076,,,,,,,,
4108.700002,0.451425562,1206.339076,,,,,,,,
4108.9,0.451425562,1206.339076,,,,,,,,
4109.100001,0.451425562,1206.339076,,,,,,,,
4109.4,0.451425562,1206.339076,,,,,,,,
4109.600002,0.45161172,1206.563666,,,,,,,,
4109.8,0.45161172,1206.563666,,,,,,,,
4110.000001,0.45161172,1206.563666,,,,,,,,
4110.199999,0.45161172,1206.563666,,,,,,,,
4110.500002,0.45161172,1206.563666,,,,,,,,
4110.7,0.45161172,1206.563666,,,,,,,,
4110.900001,0.45161172,1206.563666,,,,,,,,
4111.099999,0.45161172,1206.563666,,,,,,,,
4111.400002,0.45161172,1206.563666,,,,,,,,
4111.6,0.451797844,1206.788257,,,,,,,,
4111.800001,0.451797844,1206.788257,,,,,,,,
4111.999999,0.451797844,1206.788257,,,,,,,,
4112.200001,0.451797844,1206.788257,,,,,,,,
4112.5,0.451797844,1206.788257,,,,,,,,
4112.700001,0.451797844,1206.788257,,,,,,,,
4112.899999,0.451797844,1206.788257,,,,,,,,
4113.100001,0.451797844,1206.788257,,,,,,,,
4113.4,0.451797844,1206.788257,,,,,,,,
4113.600001,0.451983932,1207.012848,,,,,,,,
4113.799999,0.451983932,1207.012848,,,,,,,,
4114.000001,0.451983932,1207.012848,,,,,,,,
4114.199999,0.451983932,1207.012848,,,,,,,,
4114.500001,0.451983932,1207.012848,,,,,,,,
4114.699999,0.451983932,1207.012848,,,,,,,,
4114.900001,0.451983932,1207.012848,,,,,,,,
4115.099999,0.451983932,1207.012848,,,,,,,,
4115.400001,0.452169987,1207.237438,,,,,,,,
4115.599999,0.452169987,1207.237438,,,,,,,,
4115.800001,0.452169987,1207.237438,,,,,,,,
4115.999999,0.452169987,1207.237438,,,,,,,,
4116.2,0.452169987,1207.237438,,,,,,,,
4116.499999,0.452169987,1207.237438,,,,,,,,
4116.700001,0.452169987,1207.237438,,,,,,,,
4116.899999,0.452169987,1207.237438,,,,,,,,
4117.1,0.452169987,1207.237438,,,,,,,,
4117.399999,0.452169987,1207.237438,,,,,,,,
4117.600001,0.452356006,1207.462029,,,,,,,,
4117.799999,0.452356006,1207.462029,,,,,,,,
4118,0.452356006,1207.462029,,,,,,,,
4118.199998,0.452356006,1207.462029,,,,,,,,
4118.500001,0.452356006,1207.462029,,,,,,,,
4118.699999,0.452356006,1207.462029,,,,,,,,
4118.9,0.452356006,1207.462029,,,,,,,,
4119.099998,0.452356006,1207.462029,,,,,,,,
4119.400001,0.452541991,1207.68662,,,,,,,,
4119.599999,0.452541991,1207.68662,,,,,,,,
4119.8,0.452541991,1207.68662,,,,,,,,
4119.999998,0.452541991,1207.68662,,,,,,,,
4120.2,0.452541991,1207.68662,,,,,,,,
4120.499999,0.452541991,1207.68662,,,,,,,,
4120.7,0.452541991,1207.68662,,,,,,,,
4120.899998,0.452541991,1207.68662,,,,,,,,
4121.1,0.452541991,1207.68662,,,,,,,,
4121.399999,0.452727941,1207.91121,,,,,,,,
4121.6,0.452727941,1207.91121,,,,,,,,
4121.799998,0.452727941,1207.91121,,,,,,,,
4122,0.452727941,1207.91121,,,,,,,,
4122.200002,0.452727941,1207.91121,,,,,,,,
4122.5,0.452727941,1207.91121,,,,,,,,
4122.699998,0.452727941,1207.91121,,,,,,,,
4122.9,0.452727941,1207.91121,,,,,,,,
4123.100002,0.452727941,1207.91121,,,,,,,,
4123.4,0.452727941,1207.91121,,,,,,,,
4123.599998,0.452913857,1208.135801,,,,,,,,
4123.8,0.452913857,1208.135801,,,,,,,,
4124.000002,0.452913857,1208.135801,,,,,,,,
4124.2,0.452913857,1208.135801,,,,,,,,
4124.499998,0.452913857,1208.135801,,,,,,,,
4124.7,0.452913857,1208.135801,,,,,,,,
4124.900002,0.452913857,1208.135801,,,,,,,,
4125.1,0.452913857,1208.135801,,,,,,,,
4125.399998,0.452913857,1208.135801,,,,,,,,
4125.6,0.453099738,1208.360392,,,,,,,,
4125.800002,0.453099738,1208.360392,,,,,,,,
4126,0.453099738,1208.360392,,,,,,,,
4126.299998,0.453099738,1208.360392,,,,,,,,
4126.5,0.453099738,1208.360392,,,,,,,,
4126.700002,0.453099738,1208.360392,,,,,,,,
4126.9,0.453099738,1208.360392,,,,,,,,
4127.199998,0.453099738,1208.360392,,,,,,,,
4127.4,0.453285585,1208.584982,,,,,,,,
4127.600002,0.453285585,1208.584982,,,,,,,,
4127.8,0.453285585,1208.584982,,,,,,,,
4128.099998,0.453285585,1208.584982,,,,,,,,
4128.3,0.453285585,1208.584982,,,,,,,,
4128.500002,0.453285585,1208.584982,,,,,,,,
4128.7,0.453285585,1208.584982,,,,,,,,
4128.999998,0.453285585,1208.584982,,,,,,,,
4129.2,0.453285585,1208.584982,,,,,,,,
4129.400002,0.453471397,1208.809573,,,,,,,,
4129.6,0.453471397,1208.809573,,,,,,,,
4129.899998,0.453471397,1208.809573,,,,,,,,
4130.1,0.453471397,1208.809573,,,,,,,,
4130.300002,0.453471397,1208.966949,,,,,,,,
4130.5,0.453471397,1208.809573,,,,,,,,
4130.700001,0.453471397,1208.809573,,,,,,,,
4131,0.453471397,1208.809573,,,,,,,,
4131.299999,0.453471397,1208.809573,,,,,,,,
4131.5,0.453657175,1209.034163,,,,,,,,
4131.699998,0.453657175,1209.191569,,,,,,,,
4132.000001,0.453657175,1209.034163,,,,,,,,
4132.3,0.453657175,1209.034163,,,,,,,,
4132.500001,0.453657175,1209.034163,,,,,,,,
4132.699999,0.453657175,1209.034163,,,,,,,,
4133.000002,0.453657175,1209.034163,,,,,,,,
4133.3,0.453657175,1209.034163,,,,,,,,
4133.499998,0.453842918,1209.258754,,,,,,,,
4133.7,0.453842918,1209.258754,,,,,,,,
4133.900002,0.453842918,1209.416189,,,,,,,,
4134.1,0.453842918,1209.258754,,,,,,,,
4134.399998,0.453842918,1209.258754,,,,,,,,
4134.6,0.453842918,1209.258754,,,,,,,,
4135,0.453842918,1209.416189,,,,,,,,
4135.200001,0.453842918,1209.258754,,,,,,,,
4135.399999,0.454028627,1209.483345,,,,,,,,
4135.600001,0.454028627,1209.483345,,,,,,,,
4135.9,0.454028627,1209.483345,,,,,,,,
4136.100001,0.454028627,1209.483345,,,,,,,,
4136.299999,0.454028627,1209.640809,,,,,,,,
4136.600002,0.454028627,1209.640809,,,,,,,,
4136.8,0.454028627,1209.483345,,,,,,,,
4137.000001,0.454028627,1209.483345,,,,,,,,
4137.199999,0.454028627,1209.483345,,,,,,,,
4137.500002,0.454214301,1209.707935,,,,,,,,
4137.7,0.454214301,1209.865429,,,,,,,,
4137.900001,0.454214301,1209.707935,,,,,,,,
4138.099999,0.454214301,1209.865429,,,,,,,,
4138.400002,0.454214301,1209.707935,,,,,,,,
4138.6,0.454214301,1209.707935,,,,,,,,
4138.800001,0.454214301,1209.707935,,,,,,,,
4138.999999,0.454214301,1209.707935,,,,,,,,
4139.300002,0.454214301,1209.707935,,,,,,,,
4139.5,0.45439994,1209.932526,,,,,,,,
4139.700001,0.45439994,1210.090049,,,,,,,,
4139.899999,0.45439994,1209.932526,,,,,,,,
4140.200002,0.45439994,1209.932526,,,,,,,,
4140.4,0.45439994,1209.932526,,,,,,,,
4140.600001,0.45439994,1209.932526,,,,,,,,
4140.799999,0.45439994,1209.932526,,,,,,,,
4141.100002,0.45439994,1209.932526,,,,,,,,
4141.3,0.45439994,1209.932526,,,,,,,,
4141.500001,0.454585546,1210.314669,,,,,,,,
4141.699999,0.454585546,1210.314669,,,,,,,,
4142.000002,0.454585546,1210.314669,,,,,,,,
4142.2,0.454585546,1210.314669,,,,,,,,
4142.400001,0.454585546,1210.157117,,,,,,,,
4142.599999,0.454585546,1210.157117,,,,,,,,
4142.900002,0.454585546,1210.314669,,,,,,,,
4143.1,0.454585546,1210.314669,,,,,,,,
4143.300001,0.454585546,1210.157117,,,,,,,,
4143.499999,0.454771116,1210.539289,,,,,,,,
4143.700001,0.454771116,1210.381707,,,,,,,,
4144,0.454771116,1210.381707,,,,,,,,
4144.200001,0.454771116,1210.381707,,,,,,,,
4144.399999,0.454771116,1210.381707,,,,,,,,
4144.600001,0.454771116,1210.381707,,,,,,,,
4144.9,0.454771116,1210.381707,,,,,,,,
4145.100001,0.454771116,1210.381707,,,,,,,,
4145.299999,0.454771116,1210.381707,,,,,,,,
4145.500001,0.454956653,1210.606298,,,,,,,,
4145.8,0.454956653,1210.606298,,,,,,,,
4146.000001,0.454956653,1210.606298,,,,,,,,
4146.199999,0.454956653,1210.606298,,,,,,,,
4146.400001,0.454956653,1210.606298,,,,,,,,
4146.599999,0.454956653,1210.606298,,,,,,,,
4146.900001,0.454956653,1210.606298,,,,,,,,
4147.099999,0.454956653,1210.606298,,,,,,,,
4147.400002,0.455142155,1210.830889,,,,,,,,
4147.6,0.455142155,1210.830889,,,,,,,,
4147.800001,0.455142155,1210.830889,,,,,,,,
4147.999999,0.455142155,1210.830889,,,,,,,,
4148.200001,0.455142155,1210.830889,,,,,,,,
4148.5,0.455142155,1210.830889,,,,,,,,
4148.700001,0.455142155,1210.830889,,,,,,,,
4148.899999,0.455142155,1210.830889,,,,,,,,
4149.100001,0.455142155,1210.830889,,,,,,,,
4149.4,0.455327622,1211.055479,,,,,,,,
4149.600001,0.455327622,1211.055479,,,,,,,,
4149.799999,0.455327622,1211.055479,,,,,,,,
4150.000001,0.455327622,1211.055479,,,,,,,,
4150.199999,0.455327622,1211.055479,,,,,,,,
4150.500001,0.455327622,1211.055479,,,,,,,,
4150.699999,0.455327622,1211.055479,,,,,,,,
4150.900001,0.455327622,1211.055479,,,,,,,,
4151.099999,0.455327622,1211.055479,,,,,,,,
4151.400001,0.455513055,1211.28007,,,,,,,,
4151.599999,0.455513055,1211.28007,,,,,,,,
4151.800001,0.455513055,1211.28007,,,,,,,,
4151.999999,0.455513055,1211.28007,,,,,,,,
4152.2,0.455513055,1211.28007,,,,,,,,
4152.499999,0.455513055,1211.28007,,,,,,,,
4152.700001,0.455513055,1211.28007,,,,,,,,
4152.899999,0.455513055,1211.28007,,,,,,,,
4153.200001,0.455513055,1211.595466,,,,,,,,
4153.399999,0.455698454,1211.662388,,,,,,,,
4153.600001,0.455698454,1211.662388,,,,,,,,
4153.799999,0.455698454,1211.662388,,,,,,,,
4154.100001,0.455698454,1211.662388,,,,,,,,
4154.299999,0.455698454,1211.662388,,,,,,,,
4154.500001,0.455698454,1211.662388,,,,,,,,
4154.699999,0.455698454,1211.504661,,,,,,,,
4155.000001,0.455698454,1211.504661,,,,,,,,
4155.199999,0.455698454,1211.504661,,,,,,,,
4155.400001,0.455883819,1211.729251,,,,,,,,
4155.599999,0.455883819,1211.729251,,,,,,,,
4155.900001,0.455883819,1211.729251,,,,,,,,
4156.099999,0.455883819,1211.729251,,,,,,,,
4156.300001,0.455883819,1211.729251,,,,,,,,
4156.499999,0.455883819,1211.729251,,,,,,,,
4156.7,0.455883819,1211.729251,,,,,,,,
4156.999999,0.455883819,1211.571494,,,,,,,,
4157.200001,0.455883819,1211.729251,,,,,,,,
4157.399999,0.456069149,1211.953842,,,,,,,,
4157.6,0.456069149,1211.953842,,,,,,,,
4157.899999,0.456069149,1211.953842,,,,,,,,
4158.100001,0.456069149,1211.953842,,,,,,,,
4158.299999,0.456069149,1211.953842,,,,,,,,
4158.5,0.456069149,1211.953842,,,,,,,,
4158.699998,0.456069149,1211.953842,,,,,,,,
4159.000001,0.456069149,1211.953842,,,,,,,,
4159.199999,0.456069149,1211.796056,,,,,,,,
4159.4,0.456254444,1212.178432,,,,,,,,
4159.599998,0.456254444,1212.178432,,,,,,,,
4159.900001,0.456254444,1212.178432,,,,,,,,
