time,strain,stress,temperature,type,title,num_cycles,max_strain,strain_rate,youngs,poissons
260.23758,-0.01102,128.60946,,,,,,,,
260.33759,-0.011,130.948,,,,,,,,
260.43759,-0.01095,133.0527,,,,,,,,
260.53757,-0.01091,135.70307,,,,,,,,
260.63757,-0.01088,137.80778,,,,,,,,
260.73758,-0.01084,139.91247,,,,,,,,
260.83759,-0.01078,142.09512,,,,,,,,
260.93759,-0.01074,144.35572,,,,,,,,
261.03757,-0.01071,146.22658,,,,,,,,
261.13757,-0.01066,148.40922,,,,,,,,
261.23758,-0.0106,150.28007,,,,,,,,
261.33759,-0.01059,152.22886,,,,,,,,
261.43759,-0.01051,154.72332,,,,,,,,
261.53757,-0.0105,156.51621,,,,,,,,
261.63757,-0.01042,158.54296,,,,,,,,
261.73758,-0.0104,160.7256,,,,,,,,
261.83759,-0.01038,162.44055,,,,,,,,
261.93759,-0.01031,164.3114,,,,,,,,
262.03757,-0.01027,166.18223,,,,,,,,
262.13757,-0.01024,168.05309,,,,,,,,
262.23758,-0.01019,169.92392,,,,,,,,
262.33759,-0.01014,171.95067,,,,,,,,
262.43759,-0.0101,173.43176,,,,,,,,
262.53757,-0.01007,175.45851,,,,,,,,
262.63757,-0.01004,176.86164,,,,,,,,
262.73737,-0.00999,178.88839,,,,,,,,
262.83759,-0.00994,180.60333,,,,,,,,
262.93759,-0.00992,181.92851,,,,,,,,
263.03738,-0.00985,183.48754,,,,,,,,
263.13757,-0.00981,185.2025,,,,,,,,
263.23758,-0.00978,186.76154,,,,,,,,
263.33737,-0.00973,188.16467,,,,,,,,
263.43759,-0.00971,189.80164,,,,,,,,
263.53757,-0.00964,191.28273,,,,,,,,
263.63757,-0.00962,192.91971,,,,,,,,
263.73758,-0.00959,194.08901,,,,,,,,
263.83737,-0.00954,195.49212,,,,,,,,
263.93759,-0.00951,197.28502,,,,,,,,
264.03757,-0.00945,198.61021,,,,,,,,
264.13739,-0.00943,200.16924,,,,,,,,
264.23758,-0.00937,201.41646,,,,,,,,
264.33759,-0.00933,202.6637,,,,,,,,
264.43759,-0.00928,203.98887,,,,,,,,
264.53757,-0.00925,205.46996,,,,,,,,
264.63757,-0.0092,206.79515,,,,,,,,
264.73737,-0.00916,208.3542,,,,,,,,
264.83759,-0.00912,209.75731,,,,,,,,
264.93759,-0.00908,211.08249,,,,,,,,
265.03757,-0.00903,212.25177,,,,,,,,
265.13757,-0.009,213.65492,,,,,,,,
265.23758,-0.00896,214.74624,,,,,,,,
265.33759,-0.00892,215.91552,,,,,,,,
265.43759,-0.00887,217.0848,,,,,,,,
265.53757,-0.00884,219.03359,,,,,,,,
265.63757,-0.00879,219.96902,,,,,,,,
265.73758,-0.00874,220.98239,,,,,,,,
265.83759,-0.0087,222.46348,,,,,,,,
265.93759,-0.00866,223.71071,,,,,,,,
266.03757,-0.00862,224.33433,,,,,,,,
266.13757,-0.00857,225.58153,,,,,,,,
266.23758,-0.00853,226.98468,,,,,,,,
266.33759,-0.0085,227.60831,,,,,,,,
266.43759,-0.00844,229.01141,,,,,,,,
266.53757,-0.0084,229.86888,,,,,,,,
266.63757,-0.00836,231.27202,,,,,,,,
266.73758,-0.00834,232.05156,,,,,,,,
266.83759,-0.00827,233.22082,,,,,,,,
266.93759,-0.00823,234.2342,,,,,,,,
267.03757,-0.0082,235.16963,,,,,,,,
267.13757,-0.00815,236.33891,,,,,,,,
267.23758,-0.00811,237.43022,,,,,,,,
267.33759,-0.00807,238.13179,,,,,,,,
267.43759,-0.00802,239.61286,,,,,,,,
267.53757,-0.00799,240.54829,,,,,,,,
267.63757,-0.00793,241.32781,,,,,,,,
267.73758,-0.0079,242.80891,,,,,,,,
267.83759,-0.00786,243.66638,,,,,,,,
267.93759,-0.00781,244.4459,,,,,,,,
268.03757,-0.00777,245.53722,,,,,,,,
268.13757,-0.00775,246.39469,,,,,,,,
268.23758,-0.00771,247.48603,,,,,,,,
268.33759,-0.00766,248.34348,,,,,,,,
268.43759,-0.00762,249.35687,,,,,,,,
268.53757,-0.00757,250.21434,,,,,,,,
268.63757,-0.00752,251.14975,,,,,,,,
268.73758,-0.00749,251.53951,,,,,,,,
268.83759,-0.00744,253.1765,,,,,,,,
268.93759,-0.00742,253.72217,,,,,,,,
269.03757,-0.00736,254.42373,,,,,,,,
269.13757,-0.00732,255.593,,,,,,,,
269.23758,-0.00727,256.29456,,,,,,,,
269.33759,-0.00724,256.84024,,,,,,,,
269.43759,-0.0072,257.77566,,,,,,,,
269.53757,-0.00714,258.39927,,,,,,,,
269.63757,-0.00712,259.41265,,,,,,,,
269.73758,-0.00707,260.27013,,,,,,,,
269.83759,-0.00703,261.1276,,,,,,,,
269.93759,-0.00699,261.90709,,,,,,,,
270.03757,-0.00696,262.45277,,,,,,,,
270.13757,-0.00691,263.31022,,,,,,,,
270.23758,-0.00686,263.93384,,,,,,,,
270.33759,-0.00681,265.02516,,,,,,,,
270.43759,-0.00677,266.1165,,,,,,,,
270.53757,-0.00673,266.89602,,,,,,,,
270.63757,-0.00667,267.75349,,,,,,,,
270.73758,-0.00664,268.0653,,,,,,,,
270.83759,-0.00661,268.92277,,,,,,,,
270.93759,-0.00656,269.70229,,,,,,,,
271.03757,-0.00653,270.40385,,,,,,,,
271.13757,-0.00648,271.41723,,,,,,,,
271.23758,-0.00644,271.80699,,,,,,,,
271.33759,-0.0064,272.27471,,,,,,,,
271.43759,-0.00635,273.59987,,,,,,,,
271.53757,-0.00632,273.98963,,,,,,,,
271.63757,-0.00627,274.8471,,,,,,,,
271.73758,-0.00623,275.62664,,,,,,,,
271.83759,-0.00617,276.25025,,,,,,,,
271.93759,-0.00616,276.56205,,,,,,,,
272.03757,-0.00611,277.41952,,,,,,,,
272.13757,-0.00606,277.80928,,,,,,,,
272.23758,-0.006,278.58882,,,,,,,,
272.33759,-0.00596,279.05651,,,,,,,,
272.43759,-0.00593,279.75807,,,,,,,,
272.53757,-0.00589,280.45963,,,,,,,,
272.63757,-0.00584,281.39506,,,,,,,,
272.73758,-0.0058,281.70686,,,,,,,,
272.83759,-0.00578,282.09662,,,,,,,,
272.93759,-0.00573,282.9541,,,,,,,,
273.03757,-0.00567,283.8895,,,,,,,,
273.13757,-0.00565,284.27928,,,,,,,,
273.23758,-0.0056,284.98082,,,,,,,,
273.33759,-0.00554,285.83832,,,,,,,,
273.43759,-0.00551,286.22808,,,,,,,,
273.53757,-0.00548,286.77375,,,,,,,,
273.63757,-0.00543,287.39735,,,,,,,,
273.73758,-0.00538,288.02098,,,,,,,,
273.83759,-0.00535,288.48869,,,,,,,,
273.93759,-0.00531,289.1123,,,,,,,,
274.03757,-0.00527,289.58001,,,,,,,,
274.13757,-0.00523,290.51542,,,,,,,,
274.23758,-0.00516,291.5288,,,,,,,,
274.33759,-0.00512,291.99652,,,,,,,,
274.43759,-0.00507,292.15241,,,,,,,,
274.53757,-0.00505,292.54217,,,,,,,,
274.63757,-0.00503,293.39964,,,,,,,,
274.73758,-0.00497,293.86735,,,,,,,,
274.83759,-0.00493,293.71144,,,,,,,,
274.93759,-0.00487,294.64689,,,,,,,,
275.03757,-0.00484,294.95867,,,,,,,,
275.13757,-0.0048,296.05001,,,,,,,,
275.23758,-0.00474,296.36182,,,,,,,,
275.33759,-0.0047,296.59566,,,,,,,,
275.43759,-0.00467,296.98544,,,,,,,,
275.53757,-0.00463,297.3752,,,,,,,,
275.63757,-0.00457,298.1547,,,,,,,,
275.73758,-0.00456,298.85626,,,,,,,,
275.83759,-0.0045,299.16808,,,,,,,,
275.93759,-0.00445,299.55786,,,,,,,,
276.03757,-0.00441,300.10349,,,,,,,,
276.13757,-0.00435,301.03894,,,,,,,,
276.23758,-0.00434,301.35074,,,,,,,,
276.33759,-0.00427,301.58459,,,,,,,,
276.43759,-0.00423,302.59795,,,,,,,,
276.53757,-0.00421,302.83182,,,,,,,,
276.63757,-0.00415,303.37749,,,,,,,,
276.73758,-0.00411,303.92314,,,,,,,,
276.83759,-0.00406,304.3129,,,,,,,,
276.93759,-0.00403,304.6247,,,,,,,,
277.03757,-0.00399,305.17039,,,,,,,,
277.13757,-0.00394,305.63809,,,,,,,,
277.23758,-0.00391,306.02784,,,,,,,,
277.33759,-0.00385,306.49556,,,,,,,,
277.43759,-0.00383,306.80736,,,,,,,,
277.53757,-0.00377,307.35301,,,,,,,,
277.63757,-0.00374,307.74279,,,,,,,,
277.73758,-0.0037,308.21048,,,,,,,,
277.83759,-0.00366,308.21048,,,,,,,,
277.93759,-0.00361,308.6782,,,,,,,,
278.03757,-0.00354,309.14591,,,,,,,,
278.13757,-0.00353,309.45774,,,,,,,,
278.23758,-0.00348,310.00338,,,,,,,,
278.33759,-0.00343,310.4711,,,,,,,,
278.43759,-0.00342,310.86086,,,,,,,,
278.53757,-0.00337,311.25062,,,,,,,,
278.63757,-0.00331,311.48448,,,,,,,,
278.73758,-0.00326,312.26398,,,,,,,,
278.83759,-0.00323,312.5758,,,,,,,,
278.93759,-0.00318,312.88761,,,,,,,,
279.03757,-0.00312,313.27736,,,,,,,,
279.13757,-0.00309,313.58917,,,,,,,,
279.23758,-0.00307,314.05688,,,,,,,,
279.33759,-0.00301,314.36871,,,,,,,,
279.43759,-0.00299,314.99231,,,,,,,,
279.53757,-0.00295,315.69387,,,,,,,,
279.63757,-0.00289,316.23954,,,,,,,,
279.73758,-0.00285,315.92772,,,,,,,,
279.83759,-0.0028,316.55134,,,,,,,,
279.93759,-0.00275,316.86317,,,,,,,,
280.03757,-0.00273,317.01906,,,,,,,,
280.13757,-0.00269,317.87653,,,,,,,,
280.23758,-0.00263,317.87653,,,,,,,,
280.33759,-0.00261,318.34425,,,,,,,,
280.43759,-0.00256,318.50011,,,,,,,,
280.53757,-0.00251,319.04581,,,,,,,,
280.63757,-0.00246,318.88989,,,,,,,,
280.73758,-0.00244,319.43557,,,,,,,,
280.83759,-0.00239,319.82532,,,,,,,,
280.93759,-0.00233,319.74737,,,,,,,,
281.03757,-0.00231,320.371,,,,,,,,
281.13757,-0.00224,320.6828,,,,,,,,
281.23758,-0.00223,320.83869,,,,,,,,
281.33759,-0.00218,321.46231,,,,,,,,
281.43759,-0.00212,322.00798,,,,,,,,
281.53757,-0.0021,321.93003,,,,,,,,
281.63757,-0.00204,322.00798,,,,,,,,
281.73758,-0.00199,322.55361,,,,,,,,
281.83759,-0.00195,322.94339,,,,,,,,
281.93759,-0.00193,323.25522,,,,,,,,
282.03757,-0.00187,323.95678,,,,,,,,
282.13757,-0.00184,324.11267,,,,,,,,
282.23758,-0.0018,324.26856,,,,,,,,
282.33759,-0.00175,324.58038,,,,,,,,
282.43759,-0.00171,325.0481,,,,,,,,
282.53757,-0.00166,325.20399,,,,,,,,
282.63757,-0.00163,325.82761,,,,,,,,
282.73758,-0.00158,325.9835,,,,,,,,
282.83759,-0.00153,326.06148,,,,,,,,
282.93759,-0.0015,326.52917,,,,,,,,
283.03757,-0.00146,326.76302,,,,,,,,
283.13757,-0.00144,326.76302,,,,,,,,
283.23758,-0.00136,326.841,,,,,,,,
283.33759,-0.00133,327.1528,,,,,,,,
283.43759,-0.00129,327.77643,,,,,,,,
283.53757,-0.00124,328.24412,,,,,,,,
283.63757,-0.00121,328.16619,,,,,,,,
283.73758,-0.00115,328.47797,,,,,,,,
283.83759,-0.00113,328.47797,,,,,,,,
283.93759,-0.00108,328.71183,,,,,,,,
284.03757,-0.00104,328.94568,,,,,,,,
284.13757,-9.90E-04,329.25748,,,,,,,,
284.23758,-9.35E-04,329.56931,,,,,,,,
284.33759,-9.14E-04,329.88111,,,,,,,,
284.43759,-8.59E-04,330.42678,,,,,,,,
284.53757,-8.38E-04,330.27089,,,,,,,,
284.63757,-7.76E-04,330.73858,,,,,,,,
284.73758,-7.15E-04,331.2063,,,,,,,,
284.83759,-6.94E-04,331.2063,,,,,,,,
284.93759,-6.46E-04,331.59606,,,,,,,,
285.03757,-6.11E-04,331.75195,,,,,,,,
285.13757,-5.56E-04,331.90786,,,,,,,,
285.23758,-5.22E-04,332.37555,,,,,,,,
285.33759,-4.94E-04,332.68738,,,,,,,,
285.43759,-4.46E-04,332.92124,,,,,,,,
285.53757,-3.98E-04,332.76533,,,,,,,,
285.63757,-3.63E-04,333.15509,,,,,,,,
285.73758,-3.36E-04,333.54485,,,,,,,,
285.83759,-2.60E-04,334.16845,,,,,,,,
285.93759,-2.19E-04,334.0905,,,,,,,,
286.03757,-1.91E-04,334.16845,,,,,,,,
286.13757,-1.57E-04,334.24641,,,,,,,,
286.23758,-1.08E-04,334.24641,,,,,,,,
286.33759,-6.72E-05,334.63617,,,,,,,,
286.43759,-3.27E-05,334.32436,,,,,,,,
286.53757,2.93E-05,334.87001,,,,,,,,
286.63757,7.06E-05,335.41571,,,,,,,,
286.73758,1.12E-04,335.41571,,,,,,,,
286.83759,1.46E-04,335.72749,,,,,,,,
286.93759,1.88E-04,335.64955,,,,,,,,
287.03757,2.57E-04,336.27318,,,,,,,,
287.13757,2.63E-04,336.03931,,,,,,,,
287.23758,3.12E-04,336.42905,,,,,,,,
287.33759,3.67E-04,336.66292,,,,,,,,
287.43759,4.01E-04,337.05267,,,,,,,,
287.53757,4.49E-04,336.97474,,,,,,,,
287.63757,4.84E-04,337.20859,,,,,,,,
287.73758,5.32E-04,337.83221,,,,,,,,
287.83759,5.73E-04,337.67628,,,,,,,,
287.93759,6.15E-04,338.06606,,,,,,,,
288.03757,6.70E-04,338.29991,,,,,,,,
288.13757,6.90E-04,338.45582,,,,,,,,
288.23758,7.66E-04,338.76762,,,,,,,,
288.33759,7.87E-04,338.68969,,,,,,,,
288.43759,8.35E-04,338.92353,,,,,,,,
288.53757,8.76E-04,339.39122,,,,,,,,
288.63757,9.11E-04,339.07942,,,,,,,,
288.73758,9.52E-04,339.70305,,,,,,,,
288.83759,0.00101,339.78098,,,,,,,,
288.93759,0.00104,339.39122,,,,,,,,
289.03757,0.00107,339.78098,,,,,,,,
289.13757,0.00112,339.85894,,,,,,,,
289.23758,0.00117,340.40461,,,,,,,,
289.33759,0.00123,340.40461,,,,,,,,
289.43759,0.00126,340.40461,,,,,,,,
289.53757,0.00129,340.32668,,,,,,,,
289.63757,0.00134,340.8723,,,,,,,,
289.73758,0.00138,340.8723,,,,,,,,
289.83759,0.00141,340.95028,,,,,,,,
289.93759,0.00146,341.418,,,,,,,,
290.03757,0.00152,341.34002,,,,,,,,
290.13757,0.00156,341.34002,,,,,,,,
290.23758,0.00159,342.19749,,,,,,,,
290.33759,0.00164,342.3534,,,,,,,,
290.43759,0.00168,342.19749,,,,,,,,
290.53757,0.00172,342.74316,,,,,,,,
290.63757,0.00176,342.3534,,,,,,,,
290.73758,0.00181,342.97703,,,,,,,,
290.83759,0.00185,342.89907,,,,,,,,
290.93759,0.00187,343.05496,,,,,,,,
291.03757,0.00193,343.21088,,,,,,,,
291.13757,0.00199,343.28883,,,,,,,,
291.23758,0.00201,343.67859,,,,,,,,
291.33759,0.00205,344.06835,,,,,,,,
291.43759,0.0021,343.91244,,,,,,,,
291.53757,0.00214,343.8345,,,,,,,,
291.63757,0.00217,343.99039,,,,,,,,
291.73758,0.00221,343.8345,,,,,,,,
291.83759,0.00227,343.99039,,,,,,,,
291.93759,0.00231,344.53606,,,,,,,,
292.03757,0.00238,344.69195,,,,,,,,
292.13757,0.00239,344.84787,,,,,,,,
292.23758,0.00245,344.53606,,,,,,,,
292.33759,0.00249,344.9258,,,,,,,,
292.43759,0.00253,345.08171,,,,,,,,
292.53757,0.00257,345.23762,,,,,,,,
292.63757,0.00261,345.39354,,,,,,,,
292.73758,0.00268,345.54943,,,,,,,,
292.83759,0.00269,345.54943,,,,,,,,
292.93759,0.00274,345.62738,,,,,,,,
293.03757,0.0028,345.78327,,,,,,,,
293.13757,0.00283,345.93918,,,,,,,,
293.23758,0.00288,346.17305,,,,,,,,
293.33759,0.00289,346.4069,,,,,,,,
293.43759,0.00298,346.79666,,,,,,,,
293.53757,0.00299,346.64074,,,,,,,,
293.63757,0.00302,347.03053,,,,,,,,
293.73758,0.00307,346.7187,,,,,,,,
293.83759,0.00312,347.03053,,,,,,,,
293.93759,0.00316,347.34231,,,,,,,,
294.03757,0.0032,347.26437,,,,,,,,
294.13757,0.00325,347.49822,,,,,,,,
294.23758,0.00329,347.65413,,,,,,,,
294.33759,0.00333,347.65413,,,,,,,,
294.43759,0.00337,347.81004,,,,,,,,
294.53757,0.00342,347.81004,,,,,,,,
294.63757,0.00345,347.888,,,,,,,,
294.73758,0.00349,347.96593,,,,,,,,
294.83759,0.00353,348.04389,,,,,,,,
294.93759,0.00358,348.27773,,,,,,,,
295.03757,0.00363,348.90136,,,,,,,,
295.13757,0.00368,348.35569,,,,,,,,
295.23758,0.00371,348.5116,,,,,,,,
295.33759,0.00378,348.58954,,,,,,,,
295.43759,0.00379,348.82341,,,,,,,,
295.53757,0.00384,348.97932,,,,,,,,
295.63757,0.00389,349.21316,,,,,,,,
295.73758,0.00392,348.97932,,,,,,,,
295.83759,0.00398,349.13521,,,,,,,,
295.93759,0.004,349.68088,,,,,,,,
296.03757,0.00406,349.83677,,,,,,,,
296.13757,0.0041,349.83677,,,,,,,,
296.23758,0.00413,349.83677,,,,,,,,
296.33759,0.00417,349.68088,,,,,,,,
296.43759,0.00421,350.22653,,,,,,,,
296.53757,0.00426,350.30451,,,,,,,,
296.63757,0.00429,350.30451,,,,,,,,
296.73758,0.00434,350.53835,,,,,,,,
296.83759,0.00439,350.77222,,,,,,,,
296.93759,0.00443,350.30451,,,,,,,,
297.03757,0.00446,350.38246,,,,,,,,
297.13757,0.00452,350.77222,,,,,,,,
297.23758,0.00455,350.69424,,,,,,,,
297.33759,0.00459,350.4604,,,,,,,,
297.43759,0.00462,350.85015,,,,,,,,
297.53757,0.00468,351.00607,,,,,,,,
297.63757,0.00473,351.23994,,,,,,,,
297.73758,0.00477,350.85015,,,,,,,,
297.83759,0.0048,351.084,,,,,,,,
297.93759,0.00486,350.77222,,,,,,,,
298.03757,0.00488,351.16196,,,,,,,,
298.13757,0.00493,351.78556,,,,,,,,
298.23758,0.00495,351.3958,,,,,,,,
298.33759,0.00503,351.31787,,,,,,,,
298.43759,0.00506,351.47378,,,,,,,,
298.53757,0.0051,351.70763,,,,,,,,
298.63757,0.00517,352.33125,,,,,,,,
298.73758,0.0052,352.01943,,,,,,,,
298.83759,0.00523,352.01943,,,,,,,,
298.93759,0.00528,352.01943,,,,,,,,
299.03757,0.00531,352.17534,,,,,,,,
299.13757,0.00536,352.72099,,,,,,,,
299.23758,0.00539,352.72099,,,,,,,,
299.33759,0.00541,352.5651,,,,,,,,
299.43759,0.00548,352.72099,,,,,,,,
299.53757,0.00555,353.03281,,,,,,,,
299.63757,0.00557,353.34462,,,,,,,,
299.73758,0.00562,353.26666,,,,,,,,
299.83759,0.00566,352.95486,,,,,,,,
299.93759,0.0057,352.72099,,,,,,,,
300.03757,0.00573,352.95486,,,,,,,,
300.13757,0.00579,353.34462,,,,,,,,
300.23758,0.00582,353.34462,,,,,,,,
300.33759,0.00588,353.26666,,,,,,,,
300.43759,0.0059,353.11075,,,,,,,,
300.53757,0.00595,353.81233,,,,,,,,
300.63757,0.00599,353.42255,,,,,,,,
300.73758,0.00604,353.89029,,,,,,,,
300.83759,0.00608,353.73438,,,,,,,,
300.93759,0.00612,353.65644,,,,,,,,
301.03757,0.00617,353.57846,,,,,,,,
301.13757,0.00621,353.65644,,,,,,,,
301.23758,0.00625,354.20209,,,,,,,,
301.33759,0.00631,354.20209,,,,,,,,
301.43759,0.00634,354.35798,,,,,,,,
301.53757,0.00639,354.35798,,,,,,,,
301.63757,0.00642,354.20209,,,,,,,,
301.73758,0.00646,354.59185,,,,,,,,
301.83759,0.0065,354.51389,,,,,,,,
301.93759,0.00654,354.82572,,,,,,,,
302.03757,0.00659,354.90365,,,,,,,,
302.13757,0.00664,354.82572,,,,,,,,
302.23758,0.00669,355.1375,,,,,,,,
302.33759,0.00672,355.21545,,,,,,,,
302.43759,0.00675,355.29341,,,,,,,,
302.53757,0.0068,355.05956,,,,,,,,
302.63757,0.00683,355.29341,,,,,,,,
302.73758,0.00688,355.37137,,,,,,,,
302.83759,0.00692,355.91704,,,,,,,,
302.93759,0.00696,355.29341,,,,,,,,
303.03757,0.00699,355.21545,,,,,,,,
303.13757,0.00705,355.29341,,,,,,,,
303.23758,0.0071,355.60521,,,,,,,,
303.33759,0.00714,355.91704,,,,,,,,
303.43759,0.00718,355.83906,,,,,,,,
303.53757,0.00721,355.76112,,,,,,,,
303.63757,0.00727,355.60521,,,,,,,,
303.73758,0.00731,355.60521,,,,,,,,
303.83759,0.00734,355.91704,,,,,,,,
303.93759,0.00738,356.1509,,,,,,,,
304.03757,0.00743,356.1509,,,,,,,,
304.13757,0.00748,356.46268,,,,,,,,
304.23758,0.00752,356.22884,,,,,,,,
304.33759,0.00756,356.38475,,,,,,,,
304.43759,0.0076,356.38475,,,,,,,,
304.53757,0.00764,356.6186,,,,,,,,
304.63757,0.00769,356.6186,,,,,,,,
304.73758,0.00772,356.85244,,,,,,,,
304.83759,0.00778,357.08631,,,,,,,,
304.93759,0.0078,357.00836,,,,,,,,
305.03757,0.00787,357.32016,,,,,,,,
305.13757,0.00791,357.08631,,,,,,,,
305.23758,0.00794,357.32016,,,,,,,,
305.33759,0.00798,357.24222,,,,,,,,
305.43759,0.00802,357.39811,,,,,,,,
305.53757,0.00807,357.16425,,,,,,,,
305.63757,0.0081,357.24222,,,,,,,,
305.73758,0.00815,357.47607,,,,,,,,
305.83759,0.0082,357.47607,,,,,,,,
305.93759,0.00822,357.554,,,,,,,,
306.03757,0.00829,357.63196,,,,,,,,
306.13757,0.00833,357.554,,,,,,,,
306.23758,0.00838,357.63196,,,,,,,,
306.33759,0.00841,357.47607,,,,,,,,
306.43759,0.00844,357.86583,,,,,,,,
306.53757,0.00849,357.94378,,,,,,,,
306.63757,0.00853,357.554,,,,,,,,
306.73758,0.00859,358.02172,,,,,,,,
306.83759,0.00863,358.02172,,,,,,,,
306.93759,0.00866,358.48943,,,,,,,,
307.03757,0.0087,358.09967,,,,,,,,
307.13757,0.00875,358.41148,,,,,,,,
307.23758,0.00881,358.09967,,,,,,,,
307.33759,0.00884,358.17763,,,,,,,,
307.43759,0.00889,358.56737,,,,,,,,
307.53757,0.00891,358.64532,,,,,,,,
307.63757,0.00897,358.64532,,,,,,,,
307.73758,0.00902,358.64532,,,,,,,,
307.83759,0.00904,358.80126,,,,,,,,
307.93759,0.00909,359.19099,,,,,,,,
308.03757,0.00912,358.95715,,,,,,,,
308.13757,0.00917,358.80126,,,,,,,,
308.23758,0.00921,359.19099,,,,,,,,
308.33759,0.00924,359.19099,,,,,,,,
308.43759,0.0093,359.11306,,,,,,,,
308.53757,0.00933,359.11306,,,,,,,,
308.63757,0.00937,359.34691,,,,,,,,
308.73758,0.00942,359.26895,,,,,,,,
308.83759,0.00947,359.19099,,,,,,,,
308.93759,0.0095,359.19099,,,,,,,,
309.03757,0.00954,359.42484,,,,,,,,
309.13757,0.00959,359.42484,,,,,,,,
309.23758,0.00962,359.26895,,,,,,,,
309.33759,0.00966,359.26895,,,,,,,,
309.43759,0.0097,359.19099,,,,,,,,
309.53757,0.00975,359.65871,,,,,,,,
309.63757,0.00982,359.89255,,,,,,,,
309.73758,0.00984,360.28231,,,,,,,,
309.83759,0.00988,360.04847,,,,,,,,
309.93759,0.00995,359.89255,,,,,,,,
310.03757,0.00998,359.81462,,,,,,,,
310.13757,0.01,360.1264,,,,,,,,
310.23758,0.01004,360.04847,,,,,,,,
310.33759,0.01011,360.1264,,,,,,,,
310.43759,0.01015,360.36027,,,,,,,,
310.53757,0.01019,360.90594,,,,,,,,
310.63757,0.01022,360.51618,,,,,,,,
310.73758,0.01028,360.59416,,,,,,,,
310.83759,0.01031,360.43825,,,,,,,,
310.93759,0.01034,360.51618,,,,,,,,
311.03757,0.01039,360.90594,,,,,,,,
311.13757,0.01043,360.90594,,,,,,,,
311.23758,0.01047,361.06185,,,,,,,,
311.33759,0.01052,360.90594,,,,,,,,
311.43759,0.01056,360.75003,,,,,,,,
311.53757,0.01059,360.75003,,,,,,,,
311.63757,0.01064,361.21772,,,,,,,,
311.73758,0.0107,360.90594,,,,,,,,
311.83759,0.01073,360.90594,,,,,,,,
311.93759,0.01081,361.21772,,,,,,,,
312.03757,0.01081,361.06185,,,,,,,,
312.13757,0.01086,361.29572,,,,,,,,
312.23758,0.0109,361.21772,,,,,,,,
312.33759,0.01094,361.06185,,,,,,,,
312.43759,0.01101,361.21772,,,,,,,,
312.53757,0.01104,361.21772,,,,,,,,
312.63757,0.01108,361.6075,,,,,,,,
312.73758,0.0111,361.52954,,,,,,,,
312.83759,0.01116,361.6075,,,,,,,,
312.93759,0.01121,361.45161,,,,,,,,
313.03757,0.01123,362.15319,,,,,,,,
313.13757,0.0113,361.99728,,,,,,,,
313.23758,0.01132,361.99728,,,,,,,,
313.33759,0.01136,362.30908,,,,,,,,
313.43759,0.0114,362.38702,,,,,,,,
313.53757,0.01144,362.07519,,,,,,,,
313.63757,0.0115,361.99728,,,,,,,,
313.73758,0.01153,362.2311,,,,,,,,
313.83759,0.01158,362.38702,,,,,,,,
313.93759,0.0116,362.30908,,,,,,,,
314.03757,0.01167,362.07519,,,,,,,,
314.13757,0.0117,362.07519,,,,,,,,
314.23758,0.01174,362.15319,,,,,,,,
314.33759,0.01178,362.30908,,,,,,,,
314.43759,0.01182,362.54295,,,,,,,,
314.53757,0.01186,362.2311,,,,,,,,
314.63757,0.01189,362.77678,,,,,,,,
314.73758,0.01194,362.69884,,,,,,,,
314.83759,0.01202,362.85475,,,,,,,,
314.93759,0.01203,362.93269,,,,,,,,
315.03757,0.01208,362.69884,,,,,,,,
315.13757,0.01211,362.54295,,,,,,,,
315.23758,0.01218,362.77678,,,,,,,,
315.33759,0.01221,363.08858,,,,,,,,
315.43759,0.01225,363.24447,,,,,,,,
315.53757,0.01231,362.93269,,,,,,,,
315.63757,0.01235,363.24447,,,,,,,,
315.73758,0.0124,363.55632,,,,,,,,
315.83759,0.01242,363.55632,,,,,,,,
315.93759,0.01248,363.63425,,,,,,,,
316.03757,0.01251,363.63425,,,,,,,,
316.13757,0.01256,363.55632,,,,,,,,
316.23758,0.01258,363.79016,,,,,,,,
316.33759,0.01265,363.86812,,,,,,,,
